0.00,-0.00,0.99,7.70,1.92,-1.04
0.12,0.27,1.01,7.89,20.53,-13.00
-0.10,0.33,1.00,-16.03,122.97,-11.13
-0.26,0.17,0.98,-29.03,46.32,-16.73
-0.14,0.17,0.52,-31.14,-14.55,43.99
0.19,-0.25,-0.11,87.60,-99.04,131.11
-0.17,1.05,0.33,250.40,252.98,250.38
-1.82,1.90,-0.20,-9.46,-154.90,-234.62
-1.82,-0.25,-1.92,250.40,142.10,-249.89
-0.20,1.90,-1.92,250.40,17.94,-249.89
0.18,1.67,1.57,250.40,-14.91,-167.19
0.07,-0.74,0.47,-10.13,61.49,-2.04
-0.06,-0.34,0.51,-86.01,-64.51,40.33
0.13,0.19,-0.21,-222.07,47.54,128.73
-0.52,0.60,-1.11,-249.87,202.75,201.16
-0.15,1.04,-1.92,-249.87,252.98,48.39
-0.07,0.63,-1.50,-145.46,-31.48,-73.68
0.06,1.44,-1.92,-168.78,68.33,39.31
0.38,1.90,-1.92,250.40,-84.57,27.80
-0.21,1.68,-1.92,250.40,-247.29,-82.16
-0.16,1.37,0.52,250.40,-79.71,-165.66
0.45,-0.13,0.57,104.70,-64.00,-77.81
-0.00,-0.35,0.62,-42.77,-7.76,107.05
-0.25,0.14,-0.07,-249.87,1.49,153.56
-0.38,0.46,-1.30,-249.87,164.97,94.59
-0.11,1.51,-1.92,-249.87,252.98,100.77
0.26,1.36,-1.50,-43.40,99.38,-18.53
0.05,1.09,-1.58,35.28,-44.11,-40.14
0.27,1.54,-1.92,250.40,-160.52,-28.65
0.31,1.84,-1.68,250.40,-160.06,-89.43
-0.02,0.60,0.33,250.40,-61.97,-135.42
0.07,-0.50,0.44,109.47,-52.90,-59.27
-0.02,-0.52,0.65,-36.83,-27.54,24.00
-0.05,0.32,0.34,-196.92,-47.03,121.23
-0.54,0.50,-1.25,-249.87,80.28,134.73
0.01,0.47,-1.92,-249.87,183.71,141.75
-0.78,0.52,-1.53,-249.87,-53.09,140.07
-0.72,1.90,-1.92,-212.15,16.91,97.77
-0.19,1.90,-1.64,250.40,-101.58,-130.80
-0.26,1.35,-1.42,250.40,-247.29,-249.89
0.18,1.39,0.16,250.40,-34.45,-230.76
-0.07,-0.39,0.83,54.96,42.67,-72.74
-0.28,-0.34,0.70,24.20,40.71,58.73
0.31,0.39,0.19,-249.87,-2.21,146.98
-0.37,1.21,-1.12,-249.87,80.20,250.38
-0.95,1.90,-1.37,-249.87,-62.43,250.38
-1.07,1.32,-1.25,-249.87,252.98,107.81
-1.05,1.72,-1.33,147.05,-101.44,-166.58
-1.10,1.76,-1.61,250.40,-87.11,-249.89
-0.91,1.41,-1.92,250.40,-24.48,-249.89
-0.26,1.47,0.41,250.40,65.25,-168.75
0.16,-0.16,0.87,71.19,-22.30,-46.96
-0.41,-0.33,0.52,-5.42,12.40,75.78
0.30,0.45,0.21,-249.87,-22.96,171.16
-0.52,1.90,-1.23,-249.87,48.55,250.38
-1.16,1.02,-1.38,-249.87,224.91,222.08
-0.44,0.71,-0.70,-128.64,-28.89,84.85
-0.75,1.90,-1.50,-56.88,-43.91,-54.46
-0.33,1.90,-1.49,250.40,-208.80,-249.89
-0.80,1.45,-1.16,250.40,-218.89,-249.89
0.40,1.12,-0.70,250.12,33.29,-249.89
0.55,-0.02,1.07,51.93,-16.84,-92.73
0.12,-0.63,0.30,-25.87,7.60,78.19
0.22,0.42,0.11,-209.59,-24.93,173.97
-0.82,1.46,-0.67,-249.87,-247.29,250.38
-1.26,1.68,-0.41,-123.11,65.63,250.38
-0.46,1.22,-0.95,-245.38,144.86,250.38
-1.82,1.90,-1.10,-30.65,-8.74,33.28
-1.24,1.90,-0.79,250.40,-24.91,-249.89
-0.60,1.90,-1.08,157.35,-169.67,-249.89
0.20,0.89,-0.16,250.40,223.53,-249.89
0.24,-0.20,0.79,50.33,-32.14,-133.80
0.38,-0.23,0.85,-44.55,25.58,59.23
0.06,0.75,0.04,-249.87,-11.98,250.38
-1.49,0.67,-1.92,-140.96,77.91,250.38
-0.79,1.05,-0.73,-249.87,194.91,196.55
-0.75,1.18,-1.23,-249.87,104.46,239.81
-1.82,1.03,-1.92,48.76,-183.18,-132.96
-1.54,1.64,-1.39,250.40,24.72,-249.89
-0.87,1.84,-1.41,250.40,-191.21,-249.89
0.31,1.49,-0.08,243.58,110.28,-249.89
0.58,-0.23,1.04,113.86,-74.27,-60.16
0.34,0.08,0.90,-107.07,-5.29,110.23
-0.14,1.27,-1.09,-249.87,129.23,250.38
-0.85,1.04,-1.55,-249.87,-129.03,250.38
-0.96,1.30,-0.81,-249.87,-62.29,250.38
-1.01,1.34,-1.05,-155.56,252.98,197.62
-0.58,1.51,-0.64,76.24,-191.65,-144.19
-0.70,1.57,-1.29,250.40,-41.31,-231.00
-0.84,1.54,-1.71,250.40,-104.43,-249.89
0.27,1.22,-0.91,250.40,-50.34,-249.89
0.26,0.98,0.85,208.59,-18.03,-125.47
-0.05,-0.64,0.80,-6.57,20.44,0.21
0.18,0.41,0.43,-231.05,-42.93,118.14
-0.58,0.93,-1.29,-249.87,76.91,250.38
-1.21,0.53,-1.17,-207.05,101.85,250.38
-0.60,1.04,-1.73,-249.87,181.80,133.26
-0.90,1.66,-1.35,-249.87,61.28,119.95
-1.62,1.90,-1.66,250.40,-247.29,-249.89
-1.62,0.71,-0.46,250.40,-61.11,-249.89
-0.84,1.05,-1.21,206.03,25.74,-249.89
0.15,1.24,0.50,250.40,32.73,-249.89
0.92,0.25,0.94,18.47,57.09,60.15
0.06,0.89,0.11,-249.87,95.04,250.38
-1.82,1.16,-1.71,-249.87,-61.61,250.38
-1.23,0.52,-0.81,-187.61,-25.74,163.23
-0.99,0.52,-0.70,-134.11,-118.85,211.86
-0.85,0.72,-0.19,-45.46,-27.93,127.88
-0.40,0.78,-0.05,-25.56,12.22,-20.86
-0.31,0.77,0.02,5.60,11.85,-20.42
-0.22,0.82,0.02,15.77,-31.44,-13.80
-0.23,0.79,0.03,5.83,3.41,-12.68
-0.21,0.74,0.01,4.56,0.56,1.99
-0.34,0.80,0.05,-8.22,-4.26,12.42
-0.33,0.70,0.04,3.07,-19.71,7.26
-0.29,0.78,0.08,8.01,4.68,7.49
-0.29,0.81,0.07,0.96,-8.95,2.79
-0.29,0.78,0.07,1.53,-5.12,0.27
