-0.03,-0.04,0.99,0.59,-0.27,0.51
-0.02,-0.04,0.99,0.62,-0.09,0.29
-0.04,-0.04,0.99,1.22,-1.81,0.30
-0.03,-0.05,0.98,2.15,3.34,-2.32
-0.04,0.32,1.00,28.25,31.26,-18.71
-0.02,0.74,0.61,-16.78,252.98,-29.59
-0.84,-0.37,0.56,-47.92,252.98,-13.54
-1.82,-0.24,1.35,-220.38,-247.29,-249.89
-1.62,1.90,-0.98,-249.87,-247.29,-249.89
0.86,1.30,-1.40,-249.87,-45.93,-249.89
1.33,-0.34,-1.92,-170.69,66.18,-34.71
0.70,0.76,-1.92,151.89,213.97,250.38
0.55,1.90,-1.66,250.40,-164.03,250.38
1.01,1.90,0.31,250.40,-247.29,131.37
1.50,1.90,1.45,-132.82,-218.04,-245.30
1.11,1.84,0.94,-249.87,37.16,-115.17
0.84,0.76,-0.30,-249.87,219.95,-182.18
0.37,-0.07,-0.45,-249.87,127.14,-21.93
-0.29,-1.05,-0.83,-249.87,-30.67,182.10
-0.67,-1.24,-1.35,-170.88,9.89,3.96
-0.62,-1.06,-1.17,33.40,24.23,23.59
-1.82,-0.80,0.01,52.89,115.67,-249.89
0.20,0.28,-0.08,-156.27,80.39,-249.89
2.18,0.95,-1.92,-11.65,-16.16,-6.35
0.61,1.90,-1.23,250.40,-35.33,250.38
0.52,1.90,-1.33,250.40,-247.29,176.53
1.32,1.90,2.05,250.40,49.86,-26.13
1.33,1.90,0.76,-249.87,72.70,-202.31
0.41,0.97,0.32,-249.87,94.25,-166.93
0.52,-0.34,0.21,-233.71,252.98,-120.42
-0.22,-0.32,-0.29,-249.87,252.98,250.38
-1.09,-0.27,-0.97,-249.87,208.88,169.98
-1.77,0.17,-1.09,-60.24,234.95,118.67
-1.82,0.89,-1.64,182.99,60.69,-249.89
-1.06,1.24,-0.89,230.86,-85.61,-249.89
1.14,0.98,-0.15,-74.57,-123.99,-249.89
1.31,0.47,-1.48,-97.36,30.65,91.18
